Title,LUGAR,FREGUESIA,CONCELHO,DISTRITO,PAINEL,DATA,Latitude,Longitude,DESCRIÇÃO DO ORATÓRIO,AUTOR RECOLHA,CAIXA DE ESMOLAS,PROTEÇÃO,ALTURA RET (cm),LARGURA RET (cm),PROFUNDIDADE RET (cm),DATA ÚLTIMA ATUALIZAÇÃO,REFERÊNCIAS CONHECIDAS,OBS
0270-OAZ-AV,"Souto, Largo da Feira do 27",Nogueira do Cravo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de madeira com a representação de Cristo crucificado, na parte superior, ladeado à esquerda pelo Anjo da Guarda e, à direita, por S. Miguel com a espada numa das mãos e a balança na outra [...]», VIDE MARQUES, p. 72, 2001",1871,40.882294,-8.458116,"«Alminhas oitocentistas, em granito, de formato rectangular e recorte superior arredondado. A edícula está envolvida por moldura decorada [...] Por cima remate em cruz, ladeada por pináculos [...]», VIDE MARQUES, p. 72, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 11/03/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0271-OAZ-AV,"Ribeira Verde, Rua Nova",Nogueira do Cravo,Oliveira de Azeméis,Aveiro,Não,sd,40.879951,-8.457137,"«[...] alminhas em granito [...] nicho com moldura de terminação triangular, encimado por cruz. O monumento apresenta edícula de recorte superior triangular e dois remates laterais em triângulo [...]», VIDE MARQUES, p. 72, 2001",Inventário: Maria Clara Vide,Não,Não,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0272-OAZ-AV,"Serrado, Rua Manuel Pereira Godinho",Nogueira do Cravo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos com figura de S. Miguel Arcanjo, representado com asas, vestido de guerreiro, empunhando numa das mãos a balança e na outra a espada, tendo a seus pés o Diabo.», VIDE MARQUES, p. 74, 2001",sd,40.888629,-8.451243,"«[...] alminhas em granito, de grandes dimensões, assente sobre degrau que lhe serve de base. Apresentam formato original a estreitar para cima e nicho de núcleo arredondado, flanqueado por colunas relevadas sobre as quais se ergue um frontão triangular rematado por cruz ladeada por pináculos [...]», VIDE MARQUES, p. 74, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0273-OAZ-AV,"Cidacos, Rua Grupo Folclórico de Cidacos",Oliveira de Azeméis,Oliveira de Azeméis,Aveiro,"Sim. «[...] colocada na parede, ostenta painel das almas, em madeira, de formato rectangular e topo trapezoidal. A pintura representa a encimar a composição N. Sr.ª das Dores, ladeada por dois anjos. Um pouco abaixo surge lateralmente Santo António e S. Miguel Arcanjo representado como guerreiro, com asas a pisar o diabo [...]», VIDE MARQUES, p. 76, 2001",sd,40.840204,-8.468379,"«Alminhas [...] Em forma de pequena capelinha, apresentam cobertura de telha e topo triangular encimado por fina cruz de ferro. Dos lados, rasgam-se duas janelas [...]», VIDE MARQUES, p. 76, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta em madeira.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0274-OAZ-AV,"Oliveira de Azeméis, Travessa do Cruzeiro",Oliveira de Azeméis,Oliveira de Azeméis,Aveiro,Não,sd,40.833125,-8.478541,"«Alminhas [...] De formato rectangular, o nicho, de moldura relevada é coroado por cruz ladeada por pináculos. Inferiormente, moldura também decorada, que ostenta decoração incisa formando enrolamentos. Por baixo almifada [...]», VIDE MARQUES, p. 77, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta de ferro.,,,,Foto: 08/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0275-OAZ-AV,"Oliveira de Azeméis, Rua Bento Carqueja",Oliveira de Azeméis,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos em azul e branco. A composição é encimada por S. Miguel arcanjo vestido de guerreiro, com asas empunhando numa das mãos a espada e na outra a balança [...]», VIDE MARQUES, p. 77, 2001",sd,40.840540,-8.477743,"«Conhecidas por ""Alminhas de S. Miguel"" [...] em granito de formato rectangular encimadas por frontão [...] Apresentam ourela relevada rematada por concha e decorada com motivos vegetalistas. O nicho de topo ogivado [...]», VIDE MARQUES, p. 77, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 08/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0276-OAZ-AV,"Vilar, Rua de São Lourenço",Oliveira de Azeméis,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de madeira [...] A pintura, bastante danificada representa Cristo crucificado ladeado por dois Santos, provalvelmente Santo António e S. Miguel Arcanjo, os quais se encontram bastante danificados pelo fumo deixado pelas velas ali colocadas.», VIDE MARQES, p. 78, 2001",sd,40.835040,-8.462847,"«Alminhas em granito [...] de formato rectangular e topo arredondado adornado por ourela. O nicho é encimado por moldura relevada sob a qual se ergue cruz ladeada de pináculos [...], VIDE MARQUES, p. 78, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 08/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0277-OAZ-AV,"Vilar, Rua do Guizo",Oliveira de Azeméis,Oliveira de Azeméis,Aveiro,Não,sd,40.837992,-8.462362,"«Alminhas oratório assentes em parapeito saliente apresentam topo arredondado com cobertura de telha. Nicho em granito, de recorte superior redondo [...]», VIDE MARQUES, p. 79, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 08/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0278-OAZ-AV,"Côvo, Mata do Côvo",Oliveira de Azeméis,Oliveira de Azeméis,Aveiro,"Sim. «[...] alberga no seu interior [...] um oainel de azulejos do Sagrado Coração de Jesus. No esterior, colocado nas traseiras do monumento colocaram painel em azulejos com a imagem do Sagrado Coração de Maria.», VIDE MARQUES, p. 76, 2001",sd,40.847104,-8.464882,"«Alminhas oratório em cimento [...] em forma de capelinha, de topo triangular encimado por cruz, na frente, um pequeno alpendre cuha cobertura é suportada por duas colunas lisas [...]», VIDE MARQUES, p. 76, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de vidro e ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0279-OAZ-AV,"Oliveira de Azeméis, Casa Museu Oliveira de Azeméis",Oliveira de Azeméis,Oliveira de Azeméis,Aveiro,Não.,1859,40.837266,-8.478065,"«Alminhas actualmente no Museu regional de Oliveira de Azeméis [informação confirmada com a direção da CMROA em 13/04/2021. Encontram-se expostas no museu.]. Alminhas oitocentistas, conhecidas por ""Alminhas de Santo António"", estavam localizadas em Santo António numa casa[...] A casa foi demolida e as alminhas levadas para os armazéns da Câmara Municipal [...] foram para o museu, local onde se encontram actualmente. Em granito, de formato rectangular estas alminhas assentam em pequeno parapeito saliente. O nicho, apresenta moldura rematada por duplo friso encimado por cruz ladeada por pináculos. A base da moldura é decorada com almofadas em relevo. A edícula de recoret superior redondo é resguardada  por gradeamento de ferro, ostentando por baixo a data de ""1869"".», VIDE MARQUES, p. 78, 2001",Inventário: Maria Clara Vide / Foto: Casa-Museu Regional Oliveira de Azeméis,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0280-OAZ-AV,"Aido de Além, Rua Aido de Além",Pindelo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de madeira com a representação de N. Sr.ª do Carmo, ladeada por dois anjos acólitos e, num plano inferior as almas do purgatório [...]», VIDE MARQUES, p. 96, 2001",1965,40.875708,-8.440127,"«Alminhas em cimento [...] o monumento apresenta nicho emoldurado, encimado por cruz [...] mandado erigir [...] em pagamento de uma promessa [...]», VIDE MARQUES, p. 96, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0281-OAZ-AV,"Cavadas, Rua das Cavadas",Pindelo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos [...] com a representação de S. Miguel arcanjo, vestido de guerreiro, empunhando numa mão a espada e, na outra a balança, pisando o diabo. Por baixo, anjos auxiliam as almas do purgatório e, sob elas a legenda: ""NEM SÓ NA OGREJA SE REZA / TAMBÉM VÓS SOIS ORATÓRIO / Ó ALMINHAS DO CAMINHO / À BEIRA DO PURGATÓRIO"" [...]», VIDE MARQUES, p. 97, 2001",1978,40.869546,-8.443838,"«Alminhas embutidas numa casa [...] em mármore, de topo triangular encimado por cruz, també de mármore. Nicho de formato rectangular emoldurado [...]», VIDE MARQUES, p. 97, 2001 ",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0282-OAZ-AV,"Ladeira, Rua Dom Manuel II",Pindelo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos [...] representando Cristo, em atitude de súplica, S. Miguel Arcanjo  e, num plano inferior, as almas nas chamas do purgatório [...]», VIDE MARQUES, p. 97, 2001",sd,40.870152,-8.451671,"«Alminhas em granito, de topo arredondado encimado por cruz de ferro. O monumento apresenta nicho de núcleo redondo, por cima do qual cruz latina [...]», VIDE MARQUES, p. 97, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0283-OAZ-AV,"Leiras, Rua das Leiras",Pindelo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel em metal de pintura policromada onde se vê Cristo crucificado, ladeado por anjos e, em plano inferior as almas ardendo no fogo do purgatório [...]», VIDE MARQUES, p. 98, 2001",sd,40.874832,-8.438687,"«Conhecidas por ""Alminhas das Leiras"" [...] em granito assentes em parapeito, apresentam topo saliente de formato ondulado rematado por cruz. Nicho de formato rectangular [...]», VIDE MARQUES, p. 98, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0284-OAZ-AV,"Outeiro, Rua do Outeiro",Pindelo,Oliveira de Azeméis,Aveiro,"SIm. «[...] painel de azulejos. Este apresenta a representação de N. Sr.ª do Carmo, ladeada por dois anjosmalados que auxiliam as almas do purgatório [...]», VIDE MARQUES, p. 98, 2001",1982,40.871004,-8.439802,"«[...] alminhas oratório [...] conhcidas por ""Alminhas do Outeiro"". De topo triangular encimado por cruz [...] nicho, de arco redondo [...]», VIDE MARQUES, p. 98, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0285-OAZ-AV,"Pinhão, Rua Prof. Rosa Conceição Costa",Pindelo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos representando no fogo do purgatório as almas, expiando as suas penas, braços erguidos aos anjos acólitos que ladeiam a acomposição. Ao cimo, N. Sr.ª do Carmo. A composição está envolta em moldura vegetalista [...]», VIDE MARQUES, p. 99, 2001",1952,40.860059,-8.437553,"«Alminhas em granito, de formato rectangular e topo arredondado, sob o qual campo epigráfico saliente, de extremidades superiores côncavas [...] Assente em parapeito, onde existiu lugar para o peto actualmente retirado, a edícula está envolvida por moldura decorada por caneluras, encimada por cruz que ostenta no transepto a data de ""1952"". [...]», VIDE MARQUES, p. 99, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Sim.,Não,,,,Foto: 17/01/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0286-OAZ-AV,"Pinhão, Rua do Jogo",Pindelo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel em madeira onde colocaram sobre cruz pintada, aquando do restauro, crucifixo também em madeira. A pintura do retábulo, de traços primitivos, representa, a ladear os braços da cruz, nuvens sobre as quais surgem caras de anjos. Em planoinferior, anjos alados e as almas do purgatório.», VIDE MARQUES, p. 99, 2001",18??,40.859845,-8.435432,"«[...] Alminhas em granito, assentes em parapeito, apresentam nicho emoldurado de recorte superior arredondado [...]», VIDE MARQUES, p. 99, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0287-OAZ-AV,"Pinhão, Rua do Pereiro",Pindelo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos com a representação de N. Sr.ª do Carmo, ladeada por anjos acólitos que auxiliam as almas do purgatório [...]», VIDE MARQUES, p. 100, 2001",1983,40.863938,-8.432270,"«Alminhas-oratório [...] de topo triangular e cruz  do lado direito. Nicho profundo, também de topo triangular [...] assenta em parapeito de remate triangular onde se colocou placa de mármore [...]», VIDE MARQUES, p. 100, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0288-OAZ-AV,"Vale Solar, Travessa Vale Solar",Pindelo,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos representando no fogo do purgatório, as almas expiando as suas penas, erguendo os braços aos anjos acólitos que ladeia a composição. Ao cimo, Cristo cruxificado [...]», VIDE MARQUES, p. 101, 2001",sd,40.868387,-8.456081,"«Alminhas-oratório de formato rectangular e topo triangular de beiral em granito encimado por cruz, O nicho, também de topo triangular [...]», VIDE MARQUES, p. 101, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0289-OAZ-AV,"Lugar da Bica, Rua Almeida Garret",Pindelo,Oliveira de Azeméis,Aveiro,Não,1826,40.875333,-8.442982,"«Alminhas oitocentistas [...] em granito, de formato rectangular e coroa arredondada. O monumento apresenta edícula emoldurada e superiormente cruz latina em relevo. Por baixo ornato de forma rectangular de arestas côncavas [...]», VIDE MARQUES, p. 96, 2001",Inventário: Maria Clara Vide,Não,Não,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0290-OAZ-AV,"Areosa, Rua do Pinheiro",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos com a representação de S. José [...]», VIDE MARQUES, p. 104, 2001",sd,40.790627,-8.479714,"«Oratório em forma de pequena capelinha, apresenta topo triangular encimado por cruz e cobertura de telha. O nicho, de recorte superior redondo assenta em pequeno parapeito [...] Lateralmente uma porta de acesso ao interior [...]», Vide MARQUES, p. 14, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro e vidro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0291-OAZ-AV,"Bemposta, Rua Paços do Concelho",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,sd,40.798391,-8.479777,"«Nicho incorporado na parede, em granito [...] de recorte superior redondo a moldura que ostenta é encimada por pequena cruz relevada [...]», VIDE MARQUES, p. 105, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de ferro e vidro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0292-OAZ-AV,"Bemposta, Rua Dom Manuel I",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,sd,40.794999,-8.478093,"«Oratório de formato rectangular e cobertura de telha, aprsenta portal em granito de ombreiras lisas que sustentam verga alteada [...]», VIDE MARQUES, p. 105, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de madeira com gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0293-OAZ-AV,"Cavadas, Rua das Cavadas",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,sd,40.791695,-8.487574,"«Oratório em forma de pequena capelinha dedicado a Santo Antão. O monumento apresenta cobertura de telha e topo triangular encimado por acrotério, onde terá assente cruz [...] Lateralmente, apresenta decoração arquitectónica formada por duas colunas encimadas por pináculos. No frontão ostenta epígrafe com a legenda: ""Sto ANTÃO"", sob o qual portal em granito com porta de ferro [...]», VIDE MARQUES, p. 106, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0294-OAZ-AV,"Curval de Cima, Rua Dom João I",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,sd,40.774270,-8.482095,"«Singelas alminhas em granito, apresentam nicho emoldurado. de formato rectangular e topo de recorte superior redondo.[...]», VIDE MARQUES, p. 106, 2001",Inventário: Maria Clara Vide,Não,Não,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0295-OAZ-AV,"Curval de Cima, Rua Dom João I",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,"Sim. «[...] dois painéis de azulejos um, com a representação do Sagrado Coração de Jesus e o outro, com a representação de N. Sr.ª do Carmo, ladeada por anjos acólitos que auxiliam as almas do purgatório.», VIDE MARQUES, p. 107, 2001",sd,40.775105,-8.477135,"«Mandadas construir em pagamento de uma promessa [...] foram erigidas [...] em substituição das anteriores que se localizavam um pouco mais abaixo. Apresentam formato rectangular e topo triangular encimado por cruz [...]», VIDE MARQUES, p. 107, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro e vidro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0296-OAZ-AV,"Covais, Largo da Gandarinha",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,sd,40.765041,-8.502741,"«Oratório dedicado a Santo António, em forma de capelinha, apresenta cobertura de telha, topo triangular e cruz latina no vértice [...]», VIDE MARQUES, p. 107, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta em madeira.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0297-OAZ-AV,"Covais, Rua da Gandarinha",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,1875,40.764184,-8.503354,"«Oratório [...] em forma de capelinha. De topo triangular encimado por cruz, o monumento apresenta colunas laterais rematadas por pináculos. No frontão, epígrafe granítica de formato rectangular com a inscrição: ""S S CORA. / SÂO A A"" e, sob esta nicho de moldura também granítica [...]», VIDE MARQUES, p. 108, 2001",Inventário: Maria Clara Vide,Não,Sim. Grade de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0298-OAZ-AV,"Cruzeiro, Rua São Lázaro",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,1974,40.784156,-8.484785,"«Oratório [...] Construido em 1974 em substituição de uma sexistentes, apresentam formato rectangular e topo triangular rematado por cruz. O nicho, também de topo triangular [...] No interior guarda ainda, a primitiva imagem de S. Lázaro em madeira policromada [...]», VIDE MARQUES, p. 108, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro e vidro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0299-OAZ-AV,"Figueiredo de Baixo, Rua de Dornes",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,sd,40.792908,-8.495887,"«Singelo nicho incrustado na parede, apresenta formato rectangular e topo de recorte superior redondo [...]», VIDE MARQUES, p. 109, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 14/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0300-OAZ-AV,"Figueiredo de Cima, Rua da Liberdade",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,sd,40.794890,-8.489893,"«Alminhas em granito, de formato rectangular assentes em parapeito.[...]», VIDE MARQUES, p. 109, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro e vidro.,,,,Foto: 14/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0301-OAZ-AV,"Fundo do Lugar, Rua São Pedro",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não.,1989,40.783648,-8.500815,"«Oratório embutido no muro [...] cuja edícula [...] topo triangular [...]», VIDE MARQUES, p. 110, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de ferro e vidro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0302-OAZ-AV,"Olho Marinho, Rua Nossa Sra da Saúde",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,"Sim. «[...] No frontão ostenta painel de azulejos com a representação de N. Sr.ª da Saúde envolta em moldura vegetalista e a legenda: ""N. Sr.ª DA SAÚDE"" [...] O nicho [...] guarda painel das almas [...]», VIDE MARQUES, p. 110, 2001",1830?,40.785964,-8.490444,"«Oratório em alvenaria ricamente trabalhado [...] De cobertura em telha, apresenta frontão ogivado encimado por cruz assente em acrotério. Lateralmente colunas encimadas por pilastras [...] O nicho de formato rectangular [...] Presume-se que o monumento twenha sido construído no ano de 1830 [...] em cumprimento de um voto a N. Sr.ª da Saúde [...]», VIDE MARQUES, p. 110, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 14/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0303-OAZ-AV,"Ponte Nova, Rua dos Soares",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,Não,sd,40.781188,-8.491955,"«Conhecidas por ""Alminhas de Santo António"", apresentam formato de pequena capelinha, de topo triangular e remate em cruz nos vértices. Nicho quadrado [...]», VIDE MARQUES, p. 111, 2001",Inventário: Maria Clara Vide,Não,Sim. Grade de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0304-OAZ-AV,"Bemposta, Rua do Pinheiro",Pinheiro da Bemposta,Oliveira de Azeméis,Aveiro,"Sim. «[...] guarda ainda painel em chapa bastante danificado e onde práticamente já não são visíveis os vestígios de policromia que formavam a composição [...]», VIDE MARQUES, p. 104, 2001",sd,40.797861,-8.480413,"«Alminhas em granito perfeitamente integradas no muro onde se encontram. De formato rectangular, apresentam remate supeior relevado, encimado por pequena cruz. Nicho emoldurado, de recorte superior arredondado [...]», VIDE MARQUES, p. 104, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
